id,cltv
108457,97795.15905691197
108458,50920.52346527098
108459,105288.7555875637
108460,52133.989650436975
108461,125853.30745771303
108462,118976.20528689103
108463,129229.30266957698
108464,133817.72633517138
108465,153637.0325776303
108466,127219.49113667797
108467,48635.829972551874
108468,159285.11038247257
108469,105431.43080946835
108470,55264.32178341079
108471,46095.187337869116
108472,112596.32032963756
108473,123761.95567454603
108474,119840.96274747222
108475,131075.4771123834
108476,133537.48320888844
108477,122785.6330870452
108478,47517.24716568358
108479,134851.74826524107
108480,124412.767825004
108481,157561.71620551666
108482,130815.70834159324
108483,111127.17652426116
108484,137545.04566820216
108485,45302.077249628484
108486,112810.86540596854
108487,137433.24263343625
108488,122066.01429475327
108489,50669.52586717415
108490,114280.01879760574
108491,122619.03240552092
108492,107429.70654684148
108493,152421.9823547601
108494,138914.4606025795
108495,124700.3849572679
108496,148940.4498860527
108497,156560.1205456634
108498,48091.14735587663
108499,129929.99158425812
108500,110303.77453898244
108501,134630.771401789
108502,47077.56624601053
108503,109495.64669876973
108504,86229.31939294952
108505,56834.5495245584
108506,54979.96408486657
108507,52508.82808855093
108508,109630.78975290873
108509,54903.67381656332
108510,114894.93206418588
108511,120953.38214215255
108512,116028.51211001788
108513,53642.10061117715
108514,60706.888286852016
108515,114988.87049936691
108516,141182.94321648
108517,136751.31357766667
108518,138558.01062547113
108519,120042.74926294053
108520,87960.26317015002
108521,146282.4562075757
108522,136643.95231404988
108523,123336.9903532551
108524,110747.66788132006
108525,51804.020349992934
108526,137505.58436257468
108527,131872.6785128715
108528,123085.72127054067
108529,112654.3562851813
108530,145301.5572276828
108531,61509.556831639034
108532,142831.58273029968
108533,108204.4750147594
108534,50770.43311856115
108535,107264.01964581796
108536,118433.49469711685
108537,124514.2475342201
108538,137743.34801083017
108539,49124.44010816851
108540,132494.4138332911
108541,56204.624110801145
108542,154030.41270605085
108543,46234.20317003136
108544,101960.01143531493
108545,104054.86997323344
108546,101854.50509718976
108547,52367.076445366256
108548,46422.51402644486
108549,53846.27383701193
108550,112076.57091956894
108551,51630.53978341595
108552,128839.72184931276
108553,114806.97641592717
108554,117171.64823610496
108555,130667.67478381243
108556,99819.55543155878
108557,48565.84567805553
108558,129298.00608284715
108559,126124.62894822145
108560,144387.65193567687
108561,46926.408989427015
108562,132415.19779270678
108563,133278.3958766984
108564,114551.05654014813
108565,55304.25915978383
108566,60945.407692988694
108567,109561.3116542852
108568,134656.96061055613
108569,92308.4422880332
108570,129467.363016221
108571,50287.209257513256
108572,58811.339689590444
108573,54033.35029874096
108574,60025.70839082547
108575,134334.07709166134
108576,138929.65623559247
108577,48263.78602170532
108578,133061.30907353718
108579,51590.42052660625
108580,105585.45685037778
108581,53113.12240140363
108582,133797.3839839348
108583,47788.42612768116
108584,131199.41451808967
108585,132712.85239774853
108586,131438.75171396497
108587,146645.2694686433
108588,111853.1162007296
108589,130766.50797492647
108590,92053.27863905151
108591,120744.90178209002
108592,107207.33193280475
108593,135705.55101604975
108594,48438.1867252737
108595,50292.12438101168
108596,96579.3255785502
108597,115699.22247219748
108598,92383.21608668684
108599,52345.341990358895
108600,138003.63029785652
108601,89480.50541635099
108602,49439.00577847693
108603,102144.6850215664
108604,136583.90236580226
108605,100739.26310060408
108606,123914.72188972219
108607,142125.3054708994
108608,117779.2394281752
108609,48275.630394211345
108610,114353.86443804138
108611,92383.21608668684
108612,124653.50536153733
108613,56586.4796902543
108614,48697.63062423321
108615,52720.439018490244
108616,98826.30635090437
108617,102712.5207432788
108618,52443.7346004318
108619,107756.82050636155
108620,45722.8587345286
108621,100310.6913295611
108622,116823.01973825303
108623,48549.95746542972
108624,114875.60981912739
108625,112195.9521393884
108626,50858.88536086933
108627,48039.55419881408
108628,48708.01415506662
108629,43806.69100034557
108630,134779.23617464752
108631,53667.918969343365
108632,51946.751184307985
108633,123758.74141227384
108634,50624.41301309081
108635,103817.34615901555
108636,123483.3133866232
108637,85563.14772990375
108638,56527.955258354326
108639,50476.86705478282
108640,58201.398305539726
108641,110013.40574569104
108642,51280.41785977049
108643,45983.531747427565
108644,49814.92504018107
108645,92383.21608668684
108646,85801.70444587944
108647,54407.05549416974
108648,110142.76816921862
108649,110560.85756999956
108650,49908.624466635105
108651,55647.15448392377
108652,102825.42153382328
108653,113862.0513383351
108654,130766.50797492647
108655,52344.41672421772
108656,111418.55056085816
108657,140092.33590584603
108658,98109.3187892479
108659,103195.04456906507
108660,103660.49902361693
108661,102237.40713610704
108662,136384.84519396635
108663,48403.08110879382
108664,95894.10827260574
108665,107743.11824047052
108666,86869.75867687198
108667,129755.51984645019
108668,110303.77453898244
108669,48196.78322292157
108670,48993.66979578741
108671,102638.48782937012
108672,121108.66810297605
108673,146225.91746571264
108674,98839.30088935926
108675,109441.23355781668
108676,129288.4913961245
108677,91939.73934980416
108678,122173.30963477553
108679,108746.23391239376
108680,121400.2718420074
108681,145011.10412637377
108682,52510.78467180613
108683,101585.42429062648
108684,122957.49304064747
108685,51969.75952632525
108686,148852.87448379223
108687,87434.98716605923
108688,100561.31111621435
108689,142550.006729858
108690,51386.22154130383
108691,119472.52638516898
108692,107655.02189807108
108693,48308.0932702294
108694,53211.23511352241
108695,125424.41140889391
108696,88229.42161328008
108697,98824.70711219536
108698,150074.64462906038
108699,135005.5368094943
108700,116574.70440785446
108701,48242.06320316518
108702,109763.33991986401
108703,134878.74246705233
108704,120288.14623896402
108705,111451.2606429989
108706,113114.65997148625
108707,53232.627358370955
108708,48705.34074738712
108709,47206.911100671045
108710,56526.78200521354
108711,50133.62076056375
108712,63740.99229030254
108713,113695.84407933059
108714,108529.78217845169
108715,100310.6913295611
108716,87074.32185552783
108717,45974.87373936905
108718,54037.455973269716
108719,53874.46537009181
108720,47795.02946067607
108721,93103.26245169924
108722,110452.84963305792
108723,90286.80641228579
108724,97795.15905691197
108725,58070.303793635176
108726,52562.000273491256
108727,52327.54966351343
108728,127080.05124903255
108729,115386.30668448194
108730,53919.93474563093
108731,127188.65042942847
108732,98459.34281867961
108733,103360.42165531096
108734,53253.49199656318
108735,45558.452186955896
108736,123330.54717144703
108737,145053.09001342038
108738,141070.23166969945
108739,51226.4207599208
108740,48272.224170997826
108741,54825.038890706346
108742,52692.93960068916
108743,50694.43295642783
108744,50002.090400376466
108745,50347.01307148789
108746,100898.00366384521
108747,168498.12435572612
108748,107325.41200326255
108749,69267.61206212729
108750,103821.10105774872
108751,127011.61525213005
108752,98411.47835096481
108753,52191.7018754372
108754,49566.75004506303
108755,115589.1979830547
108756,159022.3962369867
108757,109087.39290465492
108758,111938.70151123633
108759,47703.17283647934
108760,54391.08552931131
108761,114044.78839977412
108762,136172.15530621095
108763,152023.06134962253
108764,64354.74748205938
108765,130867.2873008554
108766,137606.90534049267
108767,140500.18255198252
108768,118401.61699323937
108769,125625.44478296457
108770,49254.45104840782
108771,122327.51097758868
108772,137743.34801083017
108773,50986.51002759288
108774,149911.88320326933
108775,122715.03290091545
108776,92383.21608668684
108777,99630.59967674322
108778,59767.9179088441
108779,148241.72450929682
108780,44279.66097209758
108781,116303.13694026717
108782,49450.62739836356
108783,53050.86137990769
108784,50261.37909398308
108785,134765.50121976034
108786,131336.96365078056
108787,48314.937086260135
108788,48461.42956003872
108789,116296.06211993162
108790,97914.18023696353
108791,149712.25790014263
108792,89398.24989689383
108793,125392.72231276275
108794,144380.58038533822
108795,56887.77011446988
108796,123296.96940122085
108797,116678.08920911461
108798,134631.7395092031
108799,97910.63501249725
108800,123174.56669399868
108801,57446.79889486092
108802,44492.94972426191
108803,48076.993429859256
108804,91741.90535234008
108805,48840.913671847506
108806,49633.251048215316
108807,138427.7463913797
108808,98281.68412762889
108809,131714.65258520795
108810,107655.02189807108
108811,49717.57376298519
108812,144875.0716720368
108813,145698.73406409955
108814,132965.24023420946
108815,106609.707966925
108816,128195.73850266909
108817,172972.93143607408
108818,49075.407084609695
108819,134878.74246705233
108820,140875.11599599555
108821,123457.54045491695
108822,99941.98839133207
108823,68529.57497314688
108824,131724.66775820957
108825,48455.51322292486
108826,57248.883478936616
108827,51507.72867608001
108828,109897.90020661315
108829,124652.27984546155
108830,145250.83062995313
108831,50965.94175747306
108832,54862.07829183302
108833,44894.6668203149
108834,146469.39381827886
108835,120909.39360344675
108836,92053.27863905151
108837,50881.940107394614
108838,146606.16263539635
108839,113972.39704452982
108840,113923.09364681705
108841,128026.74987702526
108842,97968.15536318845
108843,127238.56296926927
108844,61941.16380910958
108845,113638.86274563821
108846,140107.05586914805
108847,127508.4961629812
108848,134073.92802378343
108849,152046.735560891
108850,141433.67855924685
108851,45528.359238312376
108852,124326.53241572499
108853,88598.1245515091
108854,100457.6820388272
108855,124326.53241572499
108856,98144.12919802
108857,88291.83856824825
108858,130758.33941396757
108859,124326.53241572499
108860,137603.34714901086
108861,47948.5184653262
108862,121707.22103267121
108863,51086.22311242031
108864,48697.63062423321
108865,146128.72659278047
108866,47928.90148213373
108867,108833.4745132253
108868,131578.0965739837
108869,51640.99691971402
108870,129765.02543376273
108871,93181.23224421841
108872,48876.932374062846
108873,134355.5285331012
108874,48279.906097897314
108875,119974.18788241144
108876,94721.52459034562
108877,47484.32715940892
108878,139905.65290289142
108879,114625.29851771142
108880,49170.44425098445
108881,86866.53253256463
108882,44309.78588634227
108883,122474.65028891579
108884,119764.4342434077
108885,120310.61891239209
108886,66622.5291370505
108887,111097.43852438546
108888,97507.63014684508
108889,52076.07939584243
108890,150502.00133279117
108891,54417.609847917294
108892,90861.30703765266
108893,147500.7033691185
108894,87094.96325219097
108895,122543.97325387417
108896,125611.34511334705
108897,155660.2857933684
108898,120643.15797489209
108899,134426.20095109387
108900,128529.1028183547
108901,95359.16950871999
108902,96923.3605415564
108903,128195.94169167642
108904,102538.52031235825
108905,48830.456682507924
108906,53849.696328997525
108907,133203.13421708508
108908,154422.98537245506
108909,127045.13326069535
108910,46567.94777730445
108911,48631.29962723947
108912,112883.44969997588
108913,161299.06428060727
108914,90861.30703765266
108915,98646.86917276008
108916,145142.26547731337
108917,46453.88797806202
108918,87356.66086161362
108919,123831.35735176608
108920,163971.5458988774
108921,43555.53723341634
108922,137629.0228232965
108923,49217.077084239034
108924,132219.51666807922
108925,120086.66732870703
108926,108602.24788314696
108927,149042.1638682556
108928,43642.88313531666
108929,55290.19004883673
108930,136456.25381154846
108931,145953.69918296477
108932,45625.90304296773
108933,129113.31442091425
108934,120211.21581323286
108935,157170.3501762647
108936,146484.70513455145
108937,105412.5487511753
108938,53729.840530407164
108939,117439.21551430694
108940,135097.4177556569
108941,57448.80892887419
108942,55576.20848459901
108943,115468.70329864796
108944,49365.85844314167
108945,49640.91583471488
108946,49690.053102762264
108947,125424.41140889391
108948,109495.64669876973
108949,58203.59331225281
108950,50510.284517579785
108951,149101.34803440602
108952,46400.64169560419
108953,112606.01337443152
108954,107128.95625082139
108955,139097.80502729974
108956,49231.63977124184
108957,123894.76646672141
108958,101436.47379738935
108959,50300.21451522219
108960,51028.669593666724
108961,95377.9724976302
108962,149513.9416902048
108963,121042.37751671718
108964,45095.61325920404
108965,93172.02392594819
108966,112797.32091698257
108967,102610.98778558988
108968,91466.11834194357
108969,136198.2170590053
108970,88430.33616627236
108971,53878.56863885493
108972,137566.27584246732
108973,90882.9282417378
108974,114785.27294114037
108975,148568.40989162057
108976,120042.34705956822
108977,41992.43977225384
108978,121620.4872540565
108979,66901.59778855859
108980,104368.15116339727
108981,103974.92274049693
108982,50629.48219125978
108983,48059.72851150008
108984,116363.4349964579
108985,48871.94134453261
108986,96776.28294768042
108987,144774.9379830492
108988,99025.86153087803
108989,46523.67323236812
108990,165548.27242216893
108991,107758.57134125753
108992,55056.074029115036
108993,53434.99305425301
108994,126546.14145243402
108995,162199.1631936289
108996,54057.353962003515
108997,163673.7206089839
108998,88266.14791902814
108999,145162.9604760997
109000,121693.284601717
109001,66257.50080189225
109002,110509.84351498666
109003,46162.93818377639
109004,91775.98298028181
109005,119780.69489803906
109006,109473.64378734908
109007,51850.155150511295
109008,145713.90511011038
109009,50793.798383694775
109010,49542.35437473446
109011,110106.88361162654
109012,108003.47686505687
109013,98716.79746066991
109014,118507.15451244477
109015,111194.37336225486
109016,46812.28058957868
109017,127668.09495975974
109018,126492.67984663084
109019,153306.64693463928
109020,49197.09605584141
109021,50903.76178309746
109022,52338.05832954125
109023,112150.72422032137
109024,51400.6772117975
109025,48784.84651666833
109026,110882.4374417311
109027,102051.39602454565
109028,53041.53734923751
109029,55032.36316329259
109030,53590.27228681544
109031,45866.522757323626
109032,49740.89147071422
109033,110801.82047426427
109034,125424.41140889391
109035,103565.79917728138
109036,43745.78366922284
109037,44516.509328211716
109038,126782.66261002951
109039,48007.75442963853
109040,108782.21816618543
109041,134116.4618195985
109042,48339.17675058851
109043,121901.7919003155
109044,50279.677513537616
109045,112461.2279748705
109046,109238.37621331899
109047,100190.72966667407
109048,136361.7254261373
109049,103459.2136833978
109050,119449.08426865323
109051,66113.40452098667
109052,149722.34092447755
109053,59042.642601103704
109054,148852.87448379223
109055,125407.15506142017
109056,51934.074123687096
109057,164985.52167127916
109058,116794.10805521344
109059,122147.44487237792
109060,98144.12919802
109061,50571.811263720294
109062,49781.77642314379
109063,123018.00113922077
109064,101085.37045504681
109065,47774.73162700899
109066,50554.41940217081
109067,88139.07235307209
109068,108469.78614144621
109069,122392.98724056562
109070,135073.9992448392
109071,141242.84198576625
109072,46450.92947137972
109073,131498.04688967677
109074,123080.10941418498
109075,49138.20016988572
109076,64964.94673915064
109077,116296.06211993162
109078,130578.73423041892
109079,88266.14791902814
109080,134862.65743063163
109081,167710.6261326677
109082,48903.54559079734
109083,166022.31021913438
109084,148676.44496188685
109085,162079.17980145715
109086,51744.64159571205
109087,111663.84500296772
109088,133797.3839839348
109089,122644.35554453895
109090,153463.65117894203
109091,119093.68859298422
109092,132123.03325067088
109093,127028.63839397313
109094,55548.75185760035
109095,49986.33812335969
109096,128028.23193334085
109097,134417.07843907937
109098,48046.66734671095
109099,64452.618026579876
109100,91832.59120789624
109101,44845.78181583346
109102,130461.64226578063
109103,129006.79074052715
109104,131878.85471479455
109105,51315.053533480066
109106,118194.55646945574
109107,136894.02776317345
109108,138417.48383545707
109109,64854.06869732888
109110,112069.36271131615
109111,122650.22420913135
109112,101929.24782106135
109113,62354.89460331274
109114,138840.3105583265
109115,112176.54098652976
109116,105652.77031016597
109117,108197.45728586076
109118,161983.57060179452
109119,107653.61505774366
109120,130823.68850347008
109121,119904.07882372598
109122,142152.9011417065
109123,45392.20300697166
109124,45924.99519165668
109125,121898.31777728922
109126,46736.9571277526
109127,51828.785275729504
109128,60309.693893357704
109129,60767.862167671556
109130,52022.62253588413
109131,53492.10325574934
109132,111439.29795336747
109133,105746.50661125034
109134,127120.97533483029
109135,110597.71105173067
109136,116458.98411168033
109137,61862.10838051833
109138,129480.40089890297
109139,51759.88735449566
109140,114280.01879760574
109141,116853.50905998863
109142,168577.41959474224
109143,116296.06211993162
109144,54057.86055177268
109145,48317.76894539937
109146,51814.934858249675
109147,107757.95681159536
109148,121535.73708871238
109149,115392.97799946771
109150,127307.44409000597
109151,123744.77291163607
109152,113223.47361384415
109153,138660.53693325236
109154,45670.20361935416
109155,123483.3133866232
109156,121486.90100954895
109157,98082.22226406503
109158,108914.27593949527
109159,130162.71473081052
109160,49504.53268897779
109161,120611.30352491737
109162,53689.70861650285
109163,52667.367095436945
109164,123018.00113922077
109165,126013.05187575855
109166,104081.994134156
109167,90160.06885857647
109168,131818.30239160312
109169,103423.05407713397
109170,100343.59521963914
109171,56413.236025295235
109172,87813.42565100416
109173,46363.687575200136
109174,112815.72956865598
109175,123714.5922842243
109176,49717.57376298519
109177,114173.08594975792
109178,64914.929428757954
109179,99421.70078206793
109180,151804.28133988168
109181,131645.59720805497
109182,117640.79129813076
109183,99031.20820405116
109184,105383.39968034966
109185,50447.22505516501
109186,47244.278837768725
109187,53951.44082345025
109188,119254.795661174
109189,54628.28806590504
109190,109538.03248814335
109191,47081.84119897362
109192,99270.37363073438
109193,60391.059039623935
109194,147764.88856696073
109195,105534.5522251938
109196,126683.61274797139
109197,144532.33695816316
109198,89945.09578617357
109199,155834.85149213194
109200,103870.98625513163
109201,138741.9865211159
109202,133454.2861733572
109203,49634.159281063854
109204,89100.37773051036
109205,109955.57119305088
109206,138787.3011154562
109207,45421.38754688633
109208,103045.7508579387
109209,68613.40846891093
109210,99259.02471899809
109211,47747.24966475261
109212,49065.295196828876
109213,128287.18526700171
109214,139719.98656928397
109215,127108.761926268
109216,52640.71024890183
109217,42879.304460495114
109218,121007.34887685746
109219,52285.35056241627
109220,102314.91416709282
109221,101272.30415949997
109222,162824.6718902203
109223,159285.11038247257
109224,108782.21816618543
109225,114375.56791282818
109226,133483.29570888844
109227,50470.15260367548
109228,99259.02471899809
109229,103424.92767727011
109230,176267.6085071116
109231,47473.779632315614
109232,123618.19341659444
109233,46835.25863245883
109234,144890.924853314
109235,156316.37968879472
109236,144568.10230015274
109237,48903.54559079734
109238,103932.3805101164
109239,98538.51708436979
109240,51616.78912801426
109241,144193.64277463505
109242,62837.206322012724
109243,56975.17709499823
109244,123823.33730049146
109245,127929.66232323556
109246,54453.922087950545
109247,59666.09918218703
109248,109630.73864159785
109249,50331.61828358426
109250,119523.28217252427
109251,46677.06068738837
109252,110064.67287314282
109253,128813.39016846498
109254,87034.2396482735
109255,143518.14190303904
109256,49416.85365597044
109257,132177.44976945134
109258,119190.68565927903
109259,120988.808307797
109260,48902.58696615345
109261,123119.27776005048
109262,46710.826142483595
109263,110713.83577402556
109264,117282.00835427674
109265,44785.254648630245
109266,146660.04328703624
109267,44614.2983655018
109268,127893.2076079667
109269,136959.1084629026
109270,56938.03603487848
109271,46580.02795855208
109272,144764.03410211208
109273,47283.74180867025
109274,129525.6278656813
109275,52203.44932356593
109276,132139.7789474873
109277,157375.46621909644
109278,131641.7408247055
109279,130578.73423041892
109280,42829.99712281709
109281,131251.10409692136
109282,51334.30246533644
109283,166058.0073032411
109284,47889.15008346749
109285,100838.79362693866
109286,172019.14208449877
109287,102747.02378460264
109288,48821.69845197918
109289,57387.274925140686
109290,97116.74243851678
109291,102151.14338286188
109292,126740.51703398745
109293,50675.71325057841
109294,100096.8193446446
109295,47077.56624601053
109296,131523.9012614837
109297,137931.45038761164
109298,129049.62511020656
109299,113908.5471242503
109300,44484.780893747695
109301,50472.036133731424
109302,55929.165686352644
109303,88893.42917561057
109304,96524.68163747634
109305,165138.0293373068
109306,48346.96057191497
109307,133956.59946430172
109308,92558.7799992715
109309,98109.3187892479
109310,48680.502005165545
109311,111097.43852438546
109312,52703.03629001633
109313,99523.42614797945
109314,53948.584551689986
109315,110385.66983500739
109316,124951.16777907909
109317,112825.92107005446
109318,145607.86188428398
109319,54740.964573682046
109320,50072.92025936748
109321,136416.22376049578
109322,117177.53484501483
109323,112614.96318862561
109324,51851.48936769877
109325,47748.67472901491
109326,119793.3501106374
109327,97569.14560189255
109328,57079.7891750868
109329,92967.7471704935
109330,48140.55188842159
109331,90572.51835142953
109332,95164.92900075852
109333,46747.74438769171
109334,92053.27863905151
109335,47748.67472901491
109336,110882.4374417311
109337,118826.99728749994
109338,130931.08764270564
109339,120756.62738827059
109340,133980.74238945055
109341,134810.858478509
109342,142519.32685920998
109343,65129.840082842
109344,131613.01422259456
109345,109706.80697546914
109346,55456.68458345377
109347,119663.21098268297
109348,135071.68040199624
109349,52359.58545915979
109350,121090.26616474976
109351,53416.13435777517
109352,131037.22096945705
109353,88706.63628077015
109354,124085.47169068776
109355,109011.07486982192
109356,50462.96676710271
109357,126898.69203224039
109358,168921.366945503
109359,134624.8937823762
109360,99835.40923533129
109361,59986.5647948766
109362,121680.31537607187
109363,122785.6330870452
109364,114752.68159238636
109365,61252.89416940512
109366,124993.00290579491
109367,55870.480958630666
109368,129044.94769476897
109369,144762.07667438296
109370,116296.06211993162
109371,162189.9046082957
109372,49663.38821611019
109373,49914.39872035198
109374,150022.56665699242
109375,137931.45038761164
109376,153386.3846552312
109377,47540.80838634282
109378,48329.83339313796
109379,123981.35932190501
109380,121219.66566009584
109381,111663.84500296772
109382,47814.93648992806
109383,121406.12970168066
109384,55152.04171788693
109385,123110.4488070829
109386,102635.78971323065
109387,97330.45430296805
109388,129272.10233218415
109389,47222.31634623026
109390,48154.95845067133
109391,125021.61480045805
109392,110202.71360823353
109393,54453.87356499802
109394,111582.6875619335
109395,49289.99566058121
109396,60414.94368941354
109397,111774.461839258
109398,104226.56632692987
109399,101310.0572312475
109400,150272.12302217988
109401,52052.97822514115
109402,160937.2293008654
109403,141209.70787505404
109404,130355.98034711136
109405,128911.8206303558
109406,46586.38702868375
109407,106668.34600768227
109408,105541.29309962908
109409,54630.23781371847
109410,60465.05814226049
109411,137850.87189518037
109412,145755.61858891073
109413,55158.65917143865
109414,109449.75960656267
109415,86734.29794165956
109416,49917.446928619785
109417,146408.8902520493
109418,51938.563050742974
109419,50458.30228030533
109420,131203.377406273
109421,118401.61699323937
109422,123854.29052749625
109423,47623.007695519234
109424,152682.33292729023
109425,52238.699040887266
109426,52736.51567931039
109427,120839.30281918647
109428,106760.63010036918
109429,133155.40637797306
109430,46504.50510396756
109431,130334.50015864283
109432,49312.889370881356
109433,62143.26682547436
109434,46453.61012775951
109435,139020.17270601768
109436,116311.70249702415
109437,140945.17956822453
109438,122284.50273687486
109439,113049.81416490694
109440,134765.50121976034
109441,96090.99919996163
109442,143868.2682530692
109443,156925.22734367027
109444,60782.650517269634
109445,48937.38593196536
109446,128291.05268971369
109447,127436.20658926727
109448,53345.91643851005
109449,43724.1142818926
109450,143530.4546812448
109451,120643.15797489209
109452,56153.36590700878
109453,98119.13014995714
109454,128529.1028183547
109455,138747.21045005752
109456,48288.76642914735
109457,151759.84624884685
109458,63892.49561133173
109459,50894.11736867512
109460,50051.54637479593
109461,125613.23761573542
109462,48177.47797482164
109463,131196.91659692136
109464,49944.63938134264
109465,100627.3380851549
109466,99811.74477742048
109467,48126.69366426543
109468,50762.77744601004
109469,51399.67086292483
109470,46351.130879992124
109471,99290.57576287496
109472,102578.35364286706
109473,122500.51961815072
109474,120626.560580716
109475,51425.972939970074
109476,107068.68696990702
109477,53699.96188014903
109478,46162.30615683412
109479,60312.293880209334
109480,110924.30302467747
109481,120456.06654371701
109482,60328.10848003137
109483,154294.03457121958
109484,127410.1895562824
109485,117379.302057919
109486,131008.10890973615
109487,50474.44969624728
109488,158341.0876484063
109489,49904.50746743835
109490,98919.96780005391
109491,100656.6441672685
109492,113640.82791957699
109493,46838.32393793613
109494,109011.07486982192
109495,103457.41268596964
109496,47563.90387266605
109497,46554.45044457281
109498,126961.82141630583
109499,46910.85022625665
109500,107757.95681159536
109501,127583.08531280127
109502,116714.35264159509
109503,116329.29787468073
109504,99863.45006184772
109505,50075.3370583933
109506,137184.29146995192
109507,44755.237347562725
109508,133097.36426985922
109509,169573.07250487478
109510,99863.45006184772
109511,46234.20317003136
109512,88366.61236690189
109513,47826.895601576805
109514,88938.14846537737
109515,48774.25372501815
109516,56409.25312540184
109517,136428.75932668254
109518,115054.42260514568
109519,66199.98137447773
109520,47843.75188846431
109521,85039.800026535
109522,121177.08007816024
109523,88021.72452553894
109524,111892.64082992732
109525,48770.49007099417
109526,134952.43883046348
109527,124726.58518757764
109528,136656.0357956096
109529,43655.912317382514
109530,135074.69767037575
109531,153508.65656774055
109532,91723.56756468135
109533,107577.64448033014
109534,123715.24516367106
109535,114778.06473288758
109536,159850.38785640246
109537,108214.43147940307
109538,129403.39704368316
109539,121650.53549025605
109540,110064.67287314282
109541,137124.4489527707
109542,148260.73386505514
109543,59763.67462643692
109544,115111.75218151647
109545,50988.91283916777
109546,108627.38761989755
109547,127440.45473121977
109548,52108.770688040415
109549,100139.98511004282
109550,123568.05868165329
109551,126761.14573317679
109552,99480.89891220053
109553,124837.05519264321
109554,49800.16435840112
109555,47826.895601576805
109556,54610.03250240006
109557,54106.98137474134
109558,96522.84402173536
109559,137392.0736984553
109560,53277.789781457075
109561,118377.33901714251
109562,146714.21059617796
109563,86190.57856605938
109564,100748.90789995813
109565,128308.75507505558
109566,115629.59097439781
109567,142219.97359872918
109568,116814.58015095284
109569,124326.53241572499
109570,143665.3734992299
109571,96195.66086949613
109572,130210.59526331078
109573,49259.70099543956
109574,119107.84170881216
109575,96864.70555134461
109576,97240.61152001451
109577,60524.70988097479
109578,132364.38738015448
109579,100648.37904424348
109580,113532.6274307569
109581,98539.85055330148
109582,52938.05903098788
109583,138091.13766320024
109584,109944.35667017405
109585,153271.92292005025
109586,114188.634208375
109587,47036.18345322399
109588,120458.81925001513
109589,134432.64350800152
109590,111127.17652426116
109591,116727.47062303062
109592,49977.80854987382
109593,98826.30635090437
109594,61256.57946054474
109595,123981.35932190501
109596,108665.33129934574
109597,100190.72966667407
109598,102934.39230566795
109599,120744.90178209002
109600,51223.60231042183
109601,149451.71533959327
109602,46047.08610720617
109603,102640.00939444624
109604,122951.97518498343
109605,123909.71819751577
109606,106470.74172355261
109607,102457.15803825966
109608,48399.7335727011
109609,46117.63375119763
109610,121581.41817275838
109611,108277.00667935473
109612,50678.795816665035
109613,134769.72645129377
109614,45021.62468581091
109615,145378.16657178398
109616,158100.04739593447
109617,120862.26564619485
109618,104550.84306116338
109619,106004.76820162783
109620,158604.7270441699
109621,48989.88002780491
109622,113848.61029450674
109623,113410.06006350368
109624,86710.16421534106
109625,146130.40331442957
109626,102499.73501011907
109627,102511.71184446244
109628,114280.01879760574
109629,132139.7789474873
109630,52294.76716639365
109631,117840.42982489258
109632,146507.72194542753
109633,129176.98827199521
109634,57195.472589714176
109635,132498.4251871414
109636,106743.82268872771
109637,51318.54349425246
109638,121395.31911080808
109639,49141.96841146254
109640,123576.0075885814
109641,139027.24816902966
109642,100871.20962567038
109643,48084.07391159249
109644,122392.98724056562
109645,113135.00997044059
109646,140767.22736109007
109647,116727.47062303062
109648,50137.71284959548
109649,149296.18003529293
109650,129372.52541416069
109651,44558.63645854966
109652,120367.39111615662
109653,160102.58684960677
109654,134535.9519200786
109655,129372.52541416069
109656,123854.29052749625
109657,113069.9439403246
109658,66990.2856151415
109659,120248.94036727876
109660,127627.38843567294
109661,99284.47847145339
109662,129823.26717839783
109663,128637.16582273883
109664,102048.30276559503
109665,146909.5038062501
109666,119233.77517470949
109667,160418.30971235744
109668,89820.0449447082
109669,49445.822806970056
109670,171038.76879519262
109671,51994.741952353055
109672,52140.01082700878
109673,129467.363016221
109674,130988.59988410203
109675,50507.31681911291
109676,137433.24263343625
109677,130823.68850347008
109678,97535.56911936589
109679,134002.2399217218
109680,123383.38368808242
109681,115371.06050525728
109682,58208.83084581946
109683,112102.38405434485
109684,130667.67478381243
109685,119449.08426865323
109686,90492.60409942362
109687,98730.42865894397
109688,98298.93596570895
109689,52838.037733307436
109690,50993.03991603742
109691,142550.006729858
109692,125722.07382643563
109693,58199.79933992207
109694,113862.0513383351
109695,53913.60959433426
109696,50199.118140407154
109697,110394.5262501747
109698,110928.40990233654
109699,118858.40893056337
109700,143313.6973802281
109701,49875.59773752374
109702,123338.2595653259
109703,50556.79499554576
109704,141242.84198576625
109705,100837.64894788252
109706,108654.59984480278
109707,100838.79362693866
109708,125841.65178581557
109709,48871.94134453261
109710,48422.62796210333
109711,60218.018407571515
109712,49875.59773752374
109713,99769.63647633056
109714,46439.48623418699
109715,122013.85862787036
109716,138408.88643022755
109717,104193.75104975779
109718,99259.02471899809
109719,52716.824366285095
109720,57353.090250660665
109721,173663.51568960276
109722,141667.5432447249
109723,92053.27863905151
109724,51012.90053669231
109725,47771.234502965155
109726,105554.91490700806
109727,125424.41140889391
109728,127085.62573669356
109729,128177.53117198098
109730,51844.39906208245
