date,hour,demand
2021-05-16,3,57.67355289995501
2021-05-16,4,55.70992405945585
2021-05-16,6,62.477354946794584
2021-05-16,7,60.79694508691037
2021-05-16,8,57.64448037071126
2021-05-16,9,63.64499084375393
2021-05-16,10,75.28348815831247
2021-05-16,11,101.74255636560713
2021-05-16,12,115.17760234656457
2021-05-16,13,111.15887421749555
2021-05-16,14,106.35887421749555
2021-05-16,15,104.39263174516482
2021-05-16,16,100.4593233345203
2021-05-16,17,102.4569587308419
2021-05-16,18,102.30059123816613
2021-05-16,19,90.33739350273389
2021-05-16,20,69.79221261028628
2021-05-16,21,71.08242392608041
2021-05-16,22,64.5123822767069
2021-05-16,23,64.13467574609919
2021-05-17,4,41.94472630618711
2021-05-17,5,43.11977183778634
2021-05-17,6,53.11977183778634
2021-05-17,7,66.51393127173428
2021-05-17,8,71.828756524364
2021-05-17,9,80.08448749613397
2021-05-17,10,83.31852340067677
2021-05-17,11,77.58150440310985
2021-05-17,12,76.55172636762806
2021-05-17,13,81.24508574262806
2021-05-17,14,80.11175240929474
2021-05-17,15,81.064379464145
2021-05-17,16,80.82831684207468
2021-05-17,17,75.97107196902782
2021-05-17,18,75.52947142378041
2021-05-17,19,72.54298232091872
2021-05-17,20,66.08447453345174
2021-05-17,21,63.470978981208475
2021-05-17,22,58.28553630318384
2021-05-17,23,60.416586667360264
2021-05-18,0,56.94471020356965
2021-05-18,1,55.16754009856938
2021-05-18,2,46.52128688743185
2021-05-18,5,42.60001689487553
2021-05-18,6,49.00001689487553
2021-05-18,7,65.63600489030524
2021-05-18,8,75.47422186855528
2021-05-18,9,76.32995284032525
2021-05-18,10,75.4405982908135
2021-05-18,11,68.97024595991323
2021-05-18,12,72.00713459109812
2021-05-18,13,78.56337441857208
2021-05-18,14,79.83004108523875
2021-05-18,15,78.58266814008901
2021-05-18,16,77.55965585167755
2021-05-18,17,72.23574431196401
2021-05-18,18,76.79414376671662
2021-05-18,19,82.00765466385492
2021-05-18,20,66.8561201429895
2021-05-18,21,58.042625862311986
2021-05-18,22,54.12384730782251
2021-05-18,23,57.642108009319905
2021-05-19,0,55.678043536902976
2021-05-19,5,46.13335022820886
2021-05-19,6,51.866683561542196
2021-05-19,7,63.702671556971914
2021-05-19,8,67.64896972476501
2021-05-19,9,69.40927090578609
2021-05-19,10,76.04059829081349
2021-05-19,11,69.90357929324657
2021-05-19,12,76.6738012577648
2021-05-19,13,73.29670775190542
2021-05-19,14,71.36337441857208
2021-05-19,15,72.11600147342234
2021-05-19,16,78.0929891850109
2021-05-19,17,85.10241097863067
2021-05-19,18,80.39414376671661
2021-05-19,19,73.25183292720128
2021-05-19,20,61.96696507300252
2021-05-19,21,60.04127139046954
2021-05-19,22,61.72248774971704
2021-05-19,23,63.974081784547764
2021-05-20,0,50.10313305513214
2021-05-20,1,51.59262961679855
2021-05-20,3,47.84550157502332
2021-05-20,5,38.61894044569241
2021-05-20,6,48.68560711235907
2021-05-20,7,61.17479603817308
2021-05-20,8,68.64452232750476
2021-05-20,9,75.33815684185917
2021-05-20,10,73.17937952046844
2021-05-20,11,81.66027332400829
2021-05-20,12,85.44474750613718
2021-05-20,13,83.40098733361114
2021-05-20,14,69.60098733361114
2021-05-20,15,73.08694772179474
2021-05-20,16,75.76778573449005
2021-05-20,17,85.44387419477651
2021-05-20,18,80.98499510542105
2021-05-20,19,67.50935093257236
2021-05-20,20,67.75781641170694
2021-05-20,21,66.08592776253985
2021-05-20,22,64.70047364042343
2021-05-20,23,64.93781418607772
2021-05-21,0,51.71455545636113
2021-05-21,1,53.69443691463243
2021-05-21,2,53.514850370161575
2021-05-21,5,41.44428238962329
2021-05-21,6,43.044282389623284
2021-05-21,7,52.4070330334153
2021-05-21,8,67.5209302893989
2021-05-21,9,70.48676450767165
2021-05-21,10,81.28819728626091
2021-05-21,11,87.7424587715585
2021-05-21,12,97.23488652894464
2021-05-21,13,94.85779302308526
2021-05-21,14,81.05779302308527
2021-05-21,15,78.34375341126885
2021-05-21,16,87.61150752096937
2021-05-21,17,84.5811186252988
2021-05-21,18,82.53152806947197
2021-05-21,19,77.96182732487983
2021-05-21,20,76.23343025039624
2021-05-21,21,69.29547858796998
2021-05-21,22,67.84635891069328
2021-05-21,23,63.20524600801527
2021-05-22,0,62.47872552170412
2021-05-22,1,61.935390889983886
2021-05-22,2,59.18006433846775
2021-05-22,4,55.68805878796517
2021-05-22,5,55.338330213967616
2021-05-22,6,56.47166354730095
2021-05-22,7,60.5865578062774
2021-05-22,8,68.70872929494543
2021-05-22,9,72.5259950931674
2021-05-22,10,87.00841084711458
2021-05-22,11,102.86747905440922
2021-05-22,12,110.2358583687
2021-05-22,13,103.81713023963096
2021-05-22,14,104.61713023963097
2021-05-22,15,109.11755443396692
2021-05-22,16,104.98422110063358
2021-05-22,17,102.71518983028852
2021-05-22,18,98.62548900427942
2021-05-22,19,87.66229126884717
2021-05-22,20,71.45044370973291
2021-05-22,21,69.19446005889291
2021-05-22,22,69.65458045785924
2021-05-22,23,69.46661468042537
2021-05-23,0,71.50087555191026
2021-05-23,1,66.22420504372518
2021-05-23,2,56.94937277428698
2021-05-23,3,53.80428864750845
2021-05-23,5,56.618892100026954
2021-05-23,6,58.352225433360296
2021-05-23,7,62.79523108958313
2021-05-23,8,65.9653790437999
2021-05-23,9,79.02143231847838
2021-05-23,10,87.3930874625117
2021-05-23,11,99.51882233647302
2021-05-23,12,105.95386831743046
2021-05-23,13,109.13514018836145
2021-05-23,14,110.00180685502811
2021-05-23,15,114.70223104936404
2021-05-23,16,106.23558930538617
2021-05-23,17,95.56655803504111
2021-05-23,18,94.476857209032
2021-05-23,19,89.58032614026644
2021-05-23,20,72.9018119144855
2021-05-23,21,67.84582826364552
2021-05-23,22,67.675786614272
2021-05-23,23,66.96154011580948
2021-05-24,0,62.952017129025386
2021-05-24,1,52.02173372243006
2021-05-24,3,51.38427619253634
2021-05-24,4,49.07916498713698
2021-05-24,5,51.49104839653876
2021-05-24,6,54.62438172987209
2021-05-24,8,66.12764025190877
2021-05-24,9,72.80483715363836
2021-05-24,10,74.89478937154264
2021-05-24,11,74.62443704064239
2021-05-24,12,75.92799233849395
2021-05-24,13,79.3546850468273
2021-05-24,14,73.82135171349395
2021-05-24,15,70.57397876834422
2021-05-24,16,72.07124947960723
2021-05-24,17,79.61400460656036
2021-05-24,18,84.9057373946463
2021-05-24,19,80.71924829178461
2021-05-24,20,68.12740717098428
2021-05-24,21,65.43438204720782
2021-05-24,22,64.38227143095077
2021-05-24,23,64.4434497655048
2021-05-25,0,60.690907713335264
2021-05-25,5,49.04971894911038
2021-05-25,6,45.71638561577705
2021-05-25,7,58.115535733404194
2021-05-25,8,64.11931729699126
2021-05-25,9,75.8631808653875
2021-05-25,10,76.85345992411426
2021-05-25,11,75.71644092654735
2021-05-25,12,77.88666289106557
2021-05-25,13,76.1095693852062
2021-05-25,14,75.9095693852062
2021-05-25,15,75.06219644005645
2021-05-25,16,76.439184151645
2021-05-25,17,74.11527261193146
2021-05-25,18,81.2070054000174
2021-05-25,19,81.15384963048903
2021-05-25,20,68.46898177629028
2021-05-25,21,63.975959195645316
2021-05-25,22,67.59051397448917
2021-05-25,23,65.44210800931991
2021-05-26,0,60.490907713335275
2021-05-26,1,59.047070941668345
2021-05-26,5,47.98305228244371
2021-05-26,6,46.44971894911038
2021-05-26,7,53.848869066737535
2021-05-26,8,62.29406515320099
2021-05-26,9,72.54249893084835
2021-05-26,10,74.85345992411426
2021-05-26,11,72.78310759321401
2021-05-26,12,71.28666289106557
2021-05-26,13,73.5095693852062
2021-05-26,14,74.77623605187286
2021-05-26,15,73.92886310672313
2021-05-26,16,77.70585081831167
2021-05-26,17,80.8486059452648
2021-05-26,18,83.2070054000174
2021-05-26,19,80.86469456050206
2021-05-26,20,71.11316003963664
2021-05-26,21,64.30793805713621
2021-05-26,22,62.12248774971704
2021-05-26,23,62.174081784547774
2021-05-27,0,56.463468595903635
2021-05-27,1,51.48629849090336
2021-05-27,3,55.07250378246147
2021-05-27,5,48.445942653130565
2021-05-27,6,53.51260931979723
2021-05-27,7,64.73513157894457
2021-05-27,8,69.63709039184569
2021-05-27,9,62.35219083615973
2021-05-27,10,70.73971378967417
2021-05-27,11,74.28727425988068
2021-05-27,12,84.40508177534291
2021-05-27,13,73.8946549361502
2021-05-27,14,73.76132160281688
2021-05-27,15,83.9806153243338
2021-05-27,16,81.92812000369578
2021-05-27,17,84.0708751306489
2021-05-27,18,82.81199604129344
2021-05-27,19,82.00301853511142
2021-05-27,20,68.251484014246
2021-05-27,21,64.37959536507891
2021-05-27,22,61.92747584786158
2021-05-27,23,59.6981497268492
2021-05-28,0,54.091506546855925
2021-05-28,1,51.20472133846056
2021-05-28,2,54.425134793989706
2021-05-28,3,58.23054431528399
2021-05-28,5,44.887900146784744
2021-05-28,6,50.954566813451414
2021-05-28,7,63.22493855472212
2021-05-28,8,67.8112041497979
2021-05-28,9,68.8507486565946
2021-05-28,10,79.59848171008903
2021-05-28,11,95.1194098620533
2021-05-28,12,95.47850428610609
2021-05-28,13,96.56807744691339
2021-05-28,14,90.83474411358004
2021-05-28,15,98.18737116843032
2021-05-28,16,89.05512527813084
2021-05-28,17,94.9580697157936
2021-05-28,18,99.30847915996678
2021-05-28,19,93.55705590154001
2021-05-28,20,85.09532549372305
2021-05-28,21,87.55737383129683
2021-05-28,22,78.17492082068676
2021-05-28,23,74.53381427583753
2021-05-29,0,59.07354749343534
2021-05-29,1,58.29049677691693
2021-05-29,2,59.06850355873413
2021-05-29,3,61.70140934550026
2021-05-29,5,45.29343610090066
2021-05-29,6,55.226769434233994
2021-05-29,7,62.32441186255958
2021-05-29,8,70.01776420518517
2021-05-29,9,73.63329643856837
2021-05-29,10,88.85133382074737
2021-05-29,11,125.5770686947087
2021-05-29,12,124.47878134233277
2021-05-29,13,125.79338654659712
2021-05-29,14,131.3933865465971
2021-05-29,15,131.6271440742664
2021-05-29,16,122.8271440742664
2021-05-29,17,119.35811280392132
2021-05-29,18,114.46841197791223
2021-05-29,19,103.32349172864535
2021-05-29,20,84.4449775028644
2021-05-29,21,104.78899385202442
2021-05-29,22,86.00545580372513
2021-05-29,23,86.61749002629125
2021-05-30,0,55.69104264754535
2021-05-30,1,50.774656054562094
2021-05-30,2,54.89982378512391
2021-05-30,3,52.82140632501204
2021-05-30,4,45.03174101238926
2021-05-30,6,60.702676444197216
2021-05-30,7,70.65960713261423
2021-05-30,8,72.10299411032499
2021-05-30,9,76.7631665354108
2021-05-30,10,93.03601043614451
2021-05-30,11,111.2284119767725
2021-05-30,12,123.26345795772993
2021-05-30,13,132.91139649532758
2021-05-30,14,145.97806316199424
2021-05-30,15,132.61182068966352
2021-05-30,16,124.27851227901897
2021-05-30,17,119.87614767534062
2021-05-30,18,110.98644684933147
2021-05-30,19,104.57485993339795
2021-05-30,20,92.02967904095034
2021-05-30,21,102.97369539011036
2021-05-30,22,81.02666196013787
2021-05-30,23,72.9124230910699
2021-05-31,0,67.2825247889375
2021-05-31,1,56.51252784067551
2021-05-31,2,52.199607962871305
2021-05-31,5,59.634099522097706
2021-05-31,6,53.16743285543104
2021-05-31,7,62.89688856704936
2021-05-31,8,69.78909564160936
2021-05-31,9,74.64359539807731
2021-05-31,10,80.10140303934865
2021-05-31,11,77.36438404178172
2021-05-31,12,74.53460600629994
2021-05-31,13,79.54322417036245
2021-05-31,14,82.80989083702912
2021-05-31,15,82.4958512252127
2021-05-31,16,78.39312193647574
2021-05-31,17,81.80254373009552
2021-05-31,18,83.83309029991973
2021-05-31,19,78.28770074539788
2021-05-31,20,74.38814681535278
2021-05-31,21,71.53635195687579
2021-05-31,22,67.94679805245141
2021-05-31,23,71.94130590564151
2021-06-01,0,62.8024682973361
2021-06-01,1,55.69196358743674
2021-06-01,2,52.408099953212606
2021-06-01,5,53.726312839938146
2021-06-01,6,53.59297950660482
2021-06-01,7,63.13601529695535
2021-06-01,8,70.60953897079784
2021-06-01,9,86.08913653112147
2021-06-01,10,83.25606399957606
2021-06-01,11,88.25575468794057
2021-06-01,12,84.58230498090931
2021-06-01,13,92.69122933800567
2021-06-01,14,80.29122933800568
2021-06-01,15,88.1105230595226
2021-06-01,16,91.15417743777782
2021-06-01,17,89.7635992313976
2021-06-01,18,94.32199868615021
2021-06-01,19,83.7355095832885
2021-06-01,20,74.71730839575642
2021-06-01,21,71.3704833248771
2021-06-01,22,71.94931219226261
2021-06-01,23,70.577995155316
2021-06-02,0,56.7926299387749
2021-06-02,2,60.13159619955049
2021-06-02,5,58.249810357841795
2021-06-02,6,54.98314369117512
2021-06-02,7,60.65951027172748
2021-06-02,8,66.89461724049863
2021-06-02,9,81.29627131326673
2021-06-02,10,75.7987042681898
2021-06-02,11,81.7234401330903
2021-06-02,12,80.1833237593924
2021-06-02,13,82.09224811648875
2021-06-02,14,75.35891478315541
2021-06-02,15,85.044875171339
2021-06-02,16,86.95519621626089
2021-06-02,17,90.36461800988066
2021-06-02,18,96.38968413129994
2021-06-02,19,85.18070662511794
2021-06-02,20,72.56250543758584
2021-06-02,21,71.50347587858802
2021-06-02,22,72.9749418716246
2021-06-02,23,75.67029658760767
2021-06-03,0,51.17486616517464
2021-06-03,2,51.04716830241508
2021-06-03,5,55.32237734392578
2021-06-03,6,45.72237734392578
2021-06-03,7,53.4221135228668
2021-06-03,8,60.64776621920283
2021-06-03,9,72.20643827554424
2021-06-03,10,79.4520998573825
2021-06-03,11,74.06141519005645
2021-06-03,12,75.53555103396921
2021-06-03,13,76.97780872439891
2021-06-03,14,78.91114205773223
2021-06-03,15,84.39710244591583
2021-06-03,16,81.5446071252778
2021-06-03,17,85.22069558556427
2021-06-03,18,84.89514982954213
2021-06-03,19,87.1528389900268
2021-06-03,20,71.7346378024947
2021-06-03,21,69.47560824349688
2021-06-03,22,68.88041011299829
2021-06-03,23,66.09484340157252
2021-06-04,0,55.35215241333367
2021-06-04,1,48.6653672049383
2021-06-04,2,45.84817023738083
2021-06-04,4,52.698479607273306
2021-06-04,5,50.58024471519034
2021-06-04,6,52.313578048523674
2021-06-04,7,59.09917219372752
2021-06-04,8,67.70101670385343
2021-06-04,9,77.06653174051037
2021-06-04,10,87.72849523954865
2021-06-04,11,89.43114692260018
2021-06-04,12,95.67990300843682
2021-06-04,13,96.65549403219984
2021-06-04,14,101.05549403219986
2021-06-04,15,98.34145442038344
2021-06-04,16,101.67587519675062
2021-06-04,17,92.37881963441339
2021-06-04,18,87.92922907858656
2021-06-04,19,84.21648344804159
2021-06-04,20,79.28808637355797
2021-06-04,21,82.96299634443251
2021-06-04,22,71.83745454801517
2021-06-04,23,65.77344456078312
2021-06-05,0,67.43987659856768
2021-06-05,1,61.29654196684745
2021-06-05,2,58.77027165891136
2021-06-05,3,55.88562984387355
2021-06-05,5,56.064510782960845
2021-06-05,6,55.66451078296085
2021-06-05,7,58.33342872488084
2021-06-05,8,70.58685517179198
2021-06-05,9,81.47448342347087
2021-06-05,10,97.19558430902862
2021-06-05,11,120.50304271407718
2021-06-05,12,124.49441702348513
2021-06-05,13,141.0283734240385
2021-06-05,14,137.6950400907052
2021-06-05,15,135.9954642850411
2021-06-05,16,120.99546428504111
2021-06-05,17,119.39980795366091
2021-06-05,18,117.7101071276518
2021-06-05,19,108.60386450626673
2021-06-05,20,96.25868361381913
2021-06-05,21,108.41556159627991
2021-06-05,22,94.93259320943895
2021-06-05,23,77.38839319942043
2021-06-06,0,75.33007325270066
2021-06-06,1,63.65340783077861
2021-06-06,2,63.474298471587126
2021-06-06,3,54.945002619469484
2021-06-06,6,57.746456440977646
2021-06-06,8,68.53410099979361
2021-06-06,9,84.86167159942467
2021-06-06,10,98.34784718744659
2021-06-06,11,124.98863892582848
2021-06-06,12,128.98001323523644
2021-06-06,13,145.44730296912314
2021-06-06,14,142.51396963578983
2021-06-06,15,144.08106049679245
2021-06-06,16,125.7477520861479
2021-06-06,17,124.15209575476767
2021-06-06,18,113.72906159542522
2021-06-06,19,100.5561523073735
2021-06-06,20,88.07763808159257
2021-06-06,21,100.56784939738668
2021-06-06,22,105.18805229553921
2021-06-06,23,81.78424586055326
2021-06-07,0,53.588332555148604
2021-06-07,1,46.24960493468609
2021-06-07,2,48.365741300461956
2021-06-07,4,43.84224198892159
2021-06-07,5,44.8839541871875
2021-06-07,6,51.617287520520826
2021-06-07,7,57.9603220393056
2021-06-07,8,74.94568311466016
2021-06-07,9,75.69211963156592
2021-06-07,10,76.65697860087208
2021-06-07,11,83.3817144657726
2021-06-07,12,92.30826475874134
2021-06-07,13,90.55430866336376
2021-06-07,14,81.55430866336376
2021-06-07,15,80.44026905154735
2021-06-07,16,73.93753976281036
2021-06-07,17,81.74696155643015
2021-06-07,18,79.50536101118276
2021-06-07,19,81.51887190832106
2021-06-07,20,75.92703078752075
2021-06-07,21,61.24687238330808
2021-06-07,22,57.85167170967798
2021-06-07,23,63.35661199695011
2021-06-08,0,51.2486487681206
2021-06-08,1,46.20481326801943
2021-06-08,4,47.87583614344274
2021-06-08,6,55.3842150083753
2021-06-08,7,56.64886116284075
2021-06-08,8,82.01704273180434
2021-06-08,9,74.5634792487101
2021-06-08,10,75.27885360087208
2021-06-08,11,82.73692279910594
2021-06-08,12,89.6634730920747
2021-06-08,13,88.50573078250437
2021-06-08,14,84.70573078250438
2021-06-08,15,83.25835783735464
2021-06-08,16,72.70201221560984
2021-06-08,17,83.7781006758963
2021-06-08,18,82.66983346398224
2021-06-08,19,83.68334436112055
2021-06-08,20,74.79847650692179
2021-06-08,21,61.85165143604246
2021-06-08,22,60.923117429079014
2021-06-08,23,63.35180547839542
2021-06-09,0,54.18198210145394
2021-06-09,1,53.93814660135276
2021-06-09,6,64.25088167504197
2021-06-09,7,69.51552782950743
2021-06-09,8,74.85845725468074
2021-06-09,9,77.04279731417093
2021-06-09,10,74.07885360087208
2021-06-09,11,73.93692279910594
2021-06-09,12,72.79680642540802
2021-06-09,13,75.50573078250437
2021-06-09,14,83.2390641158377
2021-06-09,15,88.19169117068797
2021-06-09,16,84.9686788822765
2021-06-09,17,84.11143400922963
2021-06-09,18,82.46983346398224
2021-06-09,19,76.79418929113356
2021-06-09,20,78.57598810360147
2021-06-09,21,65.25029187793699
2021-06-09,22,63.85509120430688
2021-06-09,23,61.55044592028995
2021-06-10,0,53.983084040337395
2021-06-10,1,55.00591520690289
2021-06-10,2,57.02632866243203
2021-06-10,3,58.20791004468765
2021-06-10,5,62.342313102043924
2021-06-10,6,64.6089797687106
2021-06-10,7,69.9636621882314
2021-06-10,8,69.24700050360012
2021-06-10,9,78.64870042541216
2021-06-10,10,77.32698185608041
2021-06-10,11,70.40296385542105
2021-06-10,12,71.54376636600047
2021-06-10,13,70.91935738976349
2021-06-10,14,77.25269072309682
2021-06-10,15,87.87198444461376
2021-06-10,16,79.81948912397573
2021-06-10,17,83.22891091759551
2021-06-10,18,78.57003182824005
2021-06-10,19,78.29438765539138
2021-06-10,20,69.74285313452596
2021-06-10,21,62.417156908861465
2021-06-10,22,62.42195877836287
2021-06-10,23,62.03639206693709
2021-06-11,0,54.56462189575554
2021-06-11,1,56.74450335402685
2021-06-11,2,56.23158347622265
2021-06-11,5,56.87110256193154
2021-06-11,6,56.87110256193154
2021-06-11,7,63.04497755261423
2021-06-11,8,76.05512236861424
2021-06-11,9,75.82018937581832
2021-06-11,10,82.47430059843539
2021-06-11,11,81.24361894815355
2021-06-11,12,87.09237503399021
2021-06-11,13,91.26796605775321
2021-06-11,14,79.66796605775323
2021-06-11,15,93.15392644593682
2021-06-11,16,94.35501388897069
2021-06-11,17,96.45795832663343
2021-06-11,18,89.07503443747328
2021-06-11,19,86.70533369288114
2021-06-11,20,72.2436032850642
2021-06-11,21,75.45184658927208
2021-06-11,22,70.9929714595214
2021-06-11,23,68.06229480562268
2021-06-12,0,57.19575377548825
2021-06-12,1,61.58575247710135
2021-06-12,2,60.36375925891855
2021-06-12,3,66.21244569095104
2021-06-12,6,57.37235936565937
2021-06-12,7,63.02263923513474
2021-06-12,8,69.94866002485502
2021-06-12,9,69.23584024708104
2021-06-12,10,90.55146148594919
2021-06-12,11,105.79225322433109
2021-06-12,12,109.98362753373904
2021-06-12,13,115.71758393429242
2021-06-12,14,118.38425060095909
2021-06-12,15,124.41800812862834
2021-06-12,16,119.81800812862836
2021-06-12,17,115.88231019161664
2021-06-12,18,108.65927603227419
2021-06-12,19,94.76274496350862
2021-06-12,20,69.75089740439437
2021-06-12,21,76.77444205352182
2021-06-12,22,65.42480700001418
2021-06-12,23,61.61394032332901
2021-06-13,0,54.83941571833524
2021-06-13,1,57.89608362974652
2021-06-13,2,65.88791802697499
2021-06-13,3,67.29194533566464
2021-06-13,6,64.40776776925867
2021-06-13,7,62.964466487691546
2021-06-13,8,68.59881957650724
2021-06-13,9,69.45190696166101
2021-06-13,10,92.7018805940221
2021-06-13,11,102.80933899907068
2021-06-13,12,106.60071330847863
2021-06-13,13,115.734669709032
2021-06-13,14,129.6680030423653
2021-06-13,15,125.9017605700346
2021-06-13,16,122.30178549272341
2021-06-13,17,107.89942088904502
2021-06-13,18,104.47638672970258
2021-06-13,19,91.91318899427034
2021-06-13,20,72.96800810182275
2021-06-13,21,71.05821941761687
2021-06-13,22,62.66882402882279
2021-06-13,23,54.86501759383682
2021-06-14,0,51.68405167463078
2021-06-14,1,46.82043620626788
2021-06-14,6,53.0067606792445
2021-06-14,7,64.96316119132383
2021-06-14,8,66.33147345876654
2021-06-14,9,78.7476388638783
2021-06-14,10,72.92648441955697
2021-06-14,11,80.0512202844575
2021-06-14,12,79.77777057742625
2021-06-14,13,80.15714781538198
2021-06-14,14,86.95714781538197
2021-06-14,15,73.70977487023224
2021-06-14,16,75.9403789148286
2021-06-14,17,72.14980070844838
2021-06-14,18,75.64153349653432
2021-06-14,19,78.3217110603393
2021-06-14,20,68.86320327287231
2021-06-14,21,73.31637820199298
2021-06-14,22,57.244912574749584
2021-06-14,23,59.48318619535505
2021-06-15,0,54.22294225894067
2021-06-15,6,52.472068722568885
2021-06-15,7,66.65516253409727
2021-06-15,8,66.18981717051568
2021-06-15,9,82.00598257562744
2021-06-15,10,72.28515497212858
2021-06-15,11,79.00989083702912
2021-06-15,12,80.26977446333119
2021-06-15,13,81.71203215376089
2021-06-15,14,83.51203215376088
2021-06-15,15,76.73132587527782
2021-06-15,16,77.30831358686636
2021-06-15,17,80.91773538048615
2021-06-15,18,78.87613483523874
2021-06-15,19,69.48964573237706
2021-06-15,20,73.13811121151163
2021-06-15,21,70.05795280729897
2021-06-15,22,65.51982051338892
2021-06-15,23,61.68184443917016
2021-06-16,0,51.18359670840356
2021-06-16,1,43.93976120830238
2021-06-16,2,40.82684133049819
2021-06-16,5,56.08073196119122
2021-06-16,6,56.280731961191215
2021-06-16,7,61.6158157119944
2021-06-16,8,73.4585540810874
2021-06-16,9,77.57928969545027
2021-06-16,10,70.7124773598239
2021-06-16,11,70.57054655805776
2021-06-16,12,72.20743518924266
2021-06-16,13,69.69700835004996
2021-06-16,14,71.23034168338329
2021-06-16,15,75.98296873823354
2021-06-16,16,73.15995644982208
2021-06-16,17,80.83604491010854
2021-06-16,18,82.0834707523937
2021-06-16,19,68.00782657954502
2021-06-16,20,67.72295872534626
2021-06-16,21,64.53059583301511
2021-06-16,22,64.61181346382837
2021-06-16,23,60.399946194948164
2021-06-17,0,42.993791105376225
2021-06-17,1,45.349955605275035
2021-06-17,3,48.41861710972646
2021-06-17,5,53.98125584628237
2021-06-17,6,55.24792251294903
2021-06-17,7,57.2063784052724
2021-06-17,8,65.43921410570215
2021-06-17,9,71.02661638673169
2021-06-17,10,73.50303267802052
2021-06-17,11,80.97901467736115
2021-06-17,12,74.23015552615672
2021-06-17,13,75.31972868696401
2021-06-17,14,73.11972868696401
2021-06-17,15,76.0056890751476
2021-06-17,16,76.21986042117625
2021-06-17,17,80.36261554812937
2021-06-17,18,76.9260961796398
2021-06-17,19,80.05045200679112
2021-06-17,20,65.4989174859257
2021-06-17,21,66.77322126026121
2021-06-17,22,59.78776840971053
2021-06-17,23,54.09498098498722
2021-06-18,0,50.512566717054426
2021-06-18,2,58.312861630854876
2021-06-18,3,55.91827115214915
2021-06-18,5,56.538789105847364
2021-06-18,6,49.405455772514024
2021-06-18,7,55.67930194429717
2021-06-18,8,66.9133592395892
2021-06-18,9,61.772958681405576
2021-06-18,10,66.5192036542622
2021-06-18,11,82.30188666869391
2021-06-18,12,81.12764775941339
2021-06-18,13,77.55055425355401
2021-06-18,14,79.01722092022068
2021-06-18,15,84.76984797507093
2021-06-18,16,87.70426875143812
2021-06-18,17,81.27387985576756
2021-06-18,18,81.04664902080661
2021-06-18,19,71.94361494288114
2021-06-18,20,73.61521786839754
2021-06-18,21,66.4234611726054
2021-06-18,22,59.10767228553052
2021-06-18,23,68.19989907401462
2021-06-19,0,57.36512841477053
2021-06-19,1,59.55512711638363
2021-06-19,2,61.733133898200826
2021-06-19,3,61.56603968496696
2021-06-19,7,60.392160050492606
2021-06-19,8,71.50115824513573
2021-06-19,9,67.99072588007321
2021-06-19,10,79.90608388178252
2021-06-19,11,92.76024028487797
2021-06-19,12,92.7952862658354
2021-06-19,13,93.9765581367664
2021-06-19,14,97.50989147009972
2021-06-19,15,92.74364899776897
2021-06-19,16,103.14364899776899
2021-06-19,17,92.67461772742394
2021-06-19,18,97.60727662228071
2021-06-19,19,81.91074555351514
2021-06-19,20,73.2322313277342
2021-06-19,21,70.789109310195
2021-06-19,22,62.71589383269648
2021-06-19,23,62.72793059839412
2021-06-20,0,57.05591204137403
2021-06-20,1,60.045908199855624
2021-06-20,2,58.17107593041741
2021-06-20,3,55.025991803638895
2021-06-20,4,55.10299315768278
2021-06-20,6,53.97392858949073
2021-06-20,7,61.714437233876225
2021-06-20,8,61.23918191363014
2021-06-20,9,63.200124276883095
2021-06-20,10,79.37028879714711
2021-06-20,11,87.89111186690923
2021-06-20,12,88.65949118119998
2021-06-20,13,95.44076305213098
2021-06-20,14,88.30742971879765
2021-06-20,15,86.60785391313357
2021-06-20,16,90.80787883582236
2021-06-20,17,90.67218089881067
2021-06-20,18,97.27150646033408
2021-06-20,19,87.37497539156851
2021-06-20,20,68.29646116578759
2021-06-20,21,59.30714418161426
2021-06-20,22,50.87043332244258
2021-06-20,23,48.28953287297094
2021-06-21,0,55.89825684430851
2021-06-21,1,47.50130677104653
2021-06-21,2,47.721720226575655
2021-06-21,5,43.637288111821896
2021-06-21,6,48.103954778488564
2021-06-21,7,58.84402921297097
2021-06-21,8,70.90272798508887
2021-06-21,9,71.11889339020064
2021-06-21,10,77.60735498433563
2021-06-21,11,75.59875751590282
2021-06-21,12,78.0356461470877
2021-06-21,13,82.66233885542104
2021-06-21,14,72.59567218875438
2021-06-21,15,79.2149659102713
2021-06-21,16,81.71223662153433
2021-06-21,17,77.18832508182078
2021-06-21,18,78.9024175907726
2021-06-21,19,81.18259515457758
2021-06-21,20,71.39075403377726
2021-06-21,21,67.23106478646564
2021-06-21,22,57.71228368884465
2021-06-21,23,59.17346075183292
2021-06-22,1,49.99331065695147
2021-06-22,3,52.68918646039109
2021-06-22,5,43.129291997726845
2021-06-22,6,45.39595866439351
2021-06-22,7,61.669366432209245
2021-06-22,8,69.29440503017135
2021-06-22,9,66.26536969857607
2021-06-22,10,79.0326922035739
2021-06-22,11,71.49076140180776
2021-06-22,12,80.660983366326
2021-06-22,13,69.61722319379994
2021-06-22,14,73.48388986046662
2021-06-22,15,76.7698502486502
2021-06-22,16,86.88017129357208
2021-06-22,17,75.95625975385853
2021-06-22,18,71.40368559614369
2021-06-22,19,77.017196493282
2021-06-22,20,72.59899530574991
2021-06-22,21,72.23930605843829
2021-06-22,22,66.58719289904973
